the_beloved_woman,Marriage
the_beloved_woman,Motherhood
the_beloved_woman,Romance
beyond_good_and_evil,Philosophy
beyond_good_and_evil,Psychology
the_dawn_of_day,Philosophy
the_dawn_of_day,Psychology
notes_on_nursing,Medicine
inaugural_presidential_address_obama,Political
inaugural_presidential_address_obama,Speech
the_governors,Mystery
the_fall_of_the_house_of_usher,Short Story
the_fall_of_the_house_of_usher,Horror
the_raven,Poetry
the_raven,Horror
